1.2212 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
8.1998 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
9.9022 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002928BC871D0>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002928BB56828>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.9025 	EXP 	window1: mouseVisible = True
9.9025 	EXP 	window1: recordFrameIntervals = False
10.0681 	EXP 	window1: recordFrameIntervals = True
10.2522 	EXP 	window1: recordFrameIntervals = False
10.5556 	EXP 	Created instructionstext1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instructionstext1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.5590 	EXP 	Created target1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='target1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
10.5732 	EXP 	Created Instructiontext2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Instructiontext2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.5764 	EXP 	Created target2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='target2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
10.5894 	EXP 	Created instructiontext3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instructiontext3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.5926 	EXP 	Created target3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='target3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
10.5940 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-2.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='polygon', opacity=0.2, ori=array(0.), pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
10.6343 	EXP 	instructionstext1: autoDraw = True
138.8289 	EXP 	Imported conditions_trail1.xlsx as conditions, 9 conditions, 4 params
138.8292 	EXP 	Created sequence: random, trialTypes=9, nReps=2, seed=None
138.8295 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'red'), ('color', 'red'), ('congruent', 1), ('corans', 'left')])
138.8338 	DATA 	Keypress: space
138.8364 	EXP 	instructionstext1: autoDraw = False
138.8364 	EXP 	target1: color = 'red (named)'
138.8364 	EXP 	target1: text = 'red'
139.8238 	EXP 	target1: autoDraw = True
141.3492 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'blue'), ('color', 'blue'), ('congruent', 1), ('corans', 'right')])
141.3605 	DATA 	Keypress: left
141.3633 	EXP 	target1: autoDraw = False
141.3633 	EXP 	target1: color = 'blue (named)'
141.3633 	EXP 	target1: text = 'blue'
142.3563 	EXP 	target1: autoDraw = True
143.9437 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'blue'), ('color', 'blue'), ('congruent', 1), ('corans', 'right')])
143.9480 	DATA 	Keypress: right
143.9557 	EXP 	target1: autoDraw = False
143.9557 	EXP 	target1: color = 'blue (named)'
143.9557 	EXP 	target1: text = 'blue'
144.9395 	EXP 	target1: autoDraw = True
146.4791 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'red'), ('color', 'red'), ('congruent', 1), ('corans', 'left')])
146.4884 	DATA 	Keypress: right
146.4907 	EXP 	target1: autoDraw = False
146.4907 	EXP 	target1: color = 'red (named)'
146.4907 	EXP 	target1: text = 'red'
147.4885 	EXP 	target1: autoDraw = True
148.9751 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', 'blue'), ('color', 'blue'), ('congruent', 1), ('corans', 'right')])
148.9798 	DATA 	Keypress: left
148.9876 	EXP 	target1: autoDraw = False
148.9876 	EXP 	target1: color = 'blue (named)'
148.9876 	EXP 	target1: text = 'blue'
149.9706 	EXP 	target1: autoDraw = True
152.2271 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', 'green'), ('color', 'green'), ('congruent', 1), ('corans', 'down')])
152.2378 	DATA 	Keypress: right
152.2406 	EXP 	target1: autoDraw = False
152.2406 	EXP 	target1: color = 'green (named)'
152.2406 	EXP 	target1: text = 'green'
153.2365 	EXP 	target1: autoDraw = True
155.1599 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', 'green'), ('color', 'green'), ('congruent', 1), ('corans', 'down')])
155.1642 	DATA 	Keypress: down
155.1692 	EXP 	target1: autoDraw = False
155.1692 	EXP 	target1: color = 'green (named)'
155.1692 	EXP 	target1: text = 'green'
156.1521 	EXP 	target1: autoDraw = True
157.3758 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', 'green'), ('color', 'green'), ('congruent', 1), ('corans', 'down')])
157.3801 	DATA 	Keypress: down
157.3851 	EXP 	target1: autoDraw = False
157.3851 	EXP 	target1: color = 'green (named)'
157.3851 	EXP 	target1: text = 'green'
158.3677 	EXP 	target1: autoDraw = True
159.5081 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', 'red'), ('color', 'red'), ('congruent', 1), ('corans', 'left')])
159.5201 	DATA 	Keypress: down
159.5227 	EXP 	target1: autoDraw = False
159.5227 	EXP 	target1: color = 'red (named)'
159.5227 	EXP 	target1: text = 'red'
160.5172 	EXP 	target1: autoDraw = True
162.7407 	EXP 	New trial (rep=1, index=0): OrderedDict([('word', 'blue'), ('color', 'blue'), ('congruent', 1), ('corans', 'right')])
162.7533 	DATA 	Keypress: left
162.7560 	EXP 	target1: autoDraw = False
162.7560 	EXP 	target1: color = 'blue (named)'
162.7560 	EXP 	target1: text = 'blue'
163.7497 	EXP 	target1: autoDraw = True
165.5534 	EXP 	New trial (rep=1, index=1): OrderedDict([('word', 'blue'), ('color', 'blue'), ('congruent', 1), ('corans', 'right')])
165.5561 	DATA 	Keypress: right
165.5652 	EXP 	target1: autoDraw = False
165.5652 	EXP 	target1: color = 'blue (named)'
165.5652 	EXP 	target1: text = 'blue'
166.5482 	EXP 	target1: autoDraw = True
167.2557 	EXP 	New trial (rep=1, index=2): OrderedDict([('word', 'red'), ('color', 'red'), ('congruent', 1), ('corans', 'left')])
167.2655 	DATA 	Keypress: right
167.2682 	EXP 	target1: autoDraw = False
167.2682 	EXP 	target1: color = 'red (named)'
167.2682 	EXP 	target1: text = 'red'
168.2647 	EXP 	target1: autoDraw = True
169.5854 	EXP 	New trial (rep=1, index=3): OrderedDict([('word', 'green'), ('color', 'green'), ('congruent', 1), ('corans', 'down')])
169.5891 	DATA 	Keypress: left
169.5972 	EXP 	target1: autoDraw = False
169.5972 	EXP 	target1: color = 'green (named)'
169.5972 	EXP 	target1: text = 'green'
170.5805 	EXP 	target1: autoDraw = True
173.0876 	EXP 	New trial (rep=1, index=4): OrderedDict([('word', 'red'), ('color', 'red'), ('congruent', 1), ('corans', 'left')])
173.0988 	DATA 	Keypress: right
173.1015 	EXP 	target1: autoDraw = False
173.1015 	EXP 	target1: color = 'red (named)'
173.1015 	EXP 	target1: text = 'red'
174.0960 	EXP 	target1: autoDraw = True
177.0950 	EXP 	target1: autoDraw = False
180.1331 	DATA 	Keypress: left
180.1511 	EXP 	New trial (rep=1, index=5): OrderedDict([('word', 'red'), ('color', 'red'), ('congruent', 1), ('corans', 'left')])
180.1606 	EXP 	target1: autoDraw = False
180.1606 	EXP 	target1: color = 'red (named)'
180.1606 	EXP 	target1: text = 'red'
181.1437 	EXP 	target1: autoDraw = True
182.6333 	EXP 	New trial (rep=1, index=6): OrderedDict([('word', 'green'), ('color', 'green'), ('congruent', 1), ('corans', 'down')])
182.6444 	DATA 	Keypress: left
182.6470 	EXP 	target1: autoDraw = False
182.6470 	EXP 	target1: color = 'green (named)'
182.6470 	EXP 	target1: text = 'green'
183.6429 	EXP 	target1: autoDraw = True
185.3316 	EXP 	New trial (rep=1, index=7): OrderedDict([('word', 'green'), ('color', 'green'), ('congruent', 1), ('corans', 'down')])
185.3353 	DATA 	Keypress: down
185.3422 	EXP 	target1: autoDraw = False
185.3422 	EXP 	target1: color = 'green (named)'
185.3422 	EXP 	target1: text = 'green'
186.3247 	EXP 	target1: autoDraw = True
187.2824 	EXP 	New trial (rep=1, index=8): OrderedDict([('word', 'blue'), ('color', 'blue'), ('congruent', 1), ('corans', 'right')])
187.2928 	DATA 	Keypress: down
187.2954 	EXP 	target1: autoDraw = False
187.2954 	EXP 	target1: color = 'blue (named)'
187.2954 	EXP 	target1: text = 'blue'
188.2913 	EXP 	target1: autoDraw = True
190.1094 	DATA 	Keypress: right
190.1140 	EXP 	target1: autoDraw = False
190.1140 	EXP 	Instructiontext2: autoDraw = True
198.5045 	EXP 	Imported conditions_trail2.xlsx as conditions, 9 conditions, 4 params
198.5050 	EXP 	Created sequence: random, trialTypes=9, nReps=2, seed=None
198.5055 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'blue'), ('color', 'green'), ('congruent', 0), ('corans', 'down')])
198.5112 	DATA 	Keypress: space
198.5137 	EXP 	Instructiontext2: autoDraw = False
198.5137 	EXP 	target2: color = 'green (named)'
198.5137 	EXP 	target2: text = 'blue'
199.5043 	EXP 	target2: autoDraw = True
202.5194 	EXP 	target2: autoDraw = False
211.9550 	DATA 	Keypress: right
211.9705 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'green'), ('color', 'green'), ('congruent', 1), ('corans', 'down')])
211.9828 	EXP 	target2: autoDraw = False
211.9828 	EXP 	target2: color = 'green (named)'
211.9828 	EXP 	target2: text = 'green'
212.9658 	EXP 	target2: autoDraw = True
214.4731 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'red'), ('color', 'green'), ('congruent', 0), ('corans', 'down')])
214.4837 	DATA 	Keypress: left
214.4864 	EXP 	target2: autoDraw = False
214.4864 	EXP 	target2: color = 'green (named)'
214.4864 	EXP 	target2: text = 'red'
215.4821 	EXP 	target2: autoDraw = True
218.4976 	EXP 	target2: autoDraw = False
224.2365 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'blue'), ('color', 'blue'), ('congruent', 1), ('corans', 'right')])
224.2490 	DATA 	Keypress: left
224.2517 	EXP 	target2: autoDraw = False
224.2517 	EXP 	target2: color = 'blue (named)'
224.2517 	EXP 	target2: text = 'blue'
225.2287 	EXP 	target2: autoDraw = True
226.4862 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', 'red'), ('color', 'blue'), ('congruent', 0), ('corans', 'right')])
226.4970 	DATA 	Keypress: right
226.4996 	EXP 	target2: autoDraw = False
226.4996 	EXP 	target2: color = 'blue (named)'
226.4996 	EXP 	target2: text = 'red'
227.4943 	EXP 	target2: autoDraw = True
228.6179 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', 'green'), ('color', 'red'), ('congruent', 0), ('corans', 'left')])
228.6306 	DATA 	Keypress: left
228.6332 	EXP 	target2: autoDraw = False
228.6332 	EXP 	target2: color = 'red (named)'
228.6332 	EXP 	target2: text = 'green'
229.6269 	EXP 	target2: autoDraw = True
230.6513 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', 'red'), ('color', 'red'), ('congruent', 1), ('corans', 'left')])
230.6610 	DATA 	Keypress: down
230.6637 	EXP 	target2: autoDraw = False
230.6637 	EXP 	target2: color = 'red (named)'
230.6637 	EXP 	target2: text = 'red'
231.6598 	EXP 	target2: autoDraw = True
234.3497 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', 'green'), ('color', 'blue'), ('congruent', 0), ('corans', 'right')])
234.3601 	DATA 	Keypress: right
234.3627 	EXP 	target2: autoDraw = False
234.3627 	EXP 	target2: color = 'blue (named)'
234.3627 	EXP 	target2: text = 'green'
235.3586 	EXP 	target2: autoDraw = True
236.1122 	DATA 	Keypress: down
236.1301 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', 'blue'), ('color', 'red'), ('congruent', 0), ('corans', 'left')])
236.1414 	EXP 	target2: autoDraw = False
236.1414 	EXP 	target2: color = 'red (named)'
236.1414 	EXP 	target2: text = 'blue'
237.1410 	EXP 	target2: autoDraw = True
238.1446 	EXP 	New trial (rep=1, index=0): OrderedDict([('word', 'green'), ('color', 'blue'), ('congruent', 0), ('corans', 'right')])
238.1493 	DATA 	Keypress: left
238.1572 	EXP 	target2: autoDraw = False
238.1572 	EXP 	target2: color = 'blue (named)'
238.1572 	EXP 	target2: text = 'green'
239.1401 	EXP 	target2: autoDraw = True
239.8985 	DATA 	Keypress: down
239.9143 	EXP 	New trial (rep=1, index=1): OrderedDict([('word', 'blue'), ('color', 'blue'), ('congruent', 1), ('corans', 'right')])
239.9263 	EXP 	target2: autoDraw = False
239.9263 	EXP 	target2: color = 'blue (named)'
239.9263 	EXP 	target2: text = 'blue'
240.9233 	EXP 	target2: autoDraw = True
242.2101 	EXP 	New trial (rep=1, index=2): OrderedDict([('word', 'blue'), ('color', 'red'), ('congruent', 0), ('corans', 'left')])
242.2128 	DATA 	Keypress: right
242.2225 	EXP 	target2: autoDraw = False
242.2225 	EXP 	target2: color = 'red (named)'
242.2225 	EXP 	target2: text = 'blue'
243.2054 	EXP 	target2: autoDraw = True
244.2943 	EXP 	New trial (rep=1, index=3): OrderedDict([('word', 'blue'), ('color', 'green'), ('congruent', 0), ('corans', 'down')])
244.2975 	DATA 	Keypress: right
244.3052 	EXP 	target2: autoDraw = False
244.3052 	EXP 	target2: color = 'green (named)'
244.3052 	EXP 	target2: text = 'blue'
245.2883 	EXP 	target2: autoDraw = True
246.7786 	EXP 	New trial (rep=1, index=4): OrderedDict([('word', 'green'), ('color', 'green'), ('congruent', 1), ('corans', 'down')])
246.7906 	DATA 	Keypress: down
246.7933 	EXP 	target2: autoDraw = False
246.7933 	EXP 	target2: color = 'green (named)'
246.7933 	EXP 	target2: text = 'green'
247.7872 	EXP 	target2: autoDraw = True
248.9102 	DATA 	Keypress: down
248.9280 	EXP 	New trial (rep=1, index=5): OrderedDict([('word', 'green'), ('color', 'red'), ('congruent', 0), ('corans', 'left')])
248.9371 	EXP 	target2: autoDraw = False
248.9371 	EXP 	target2: color = 'red (named)'
248.9371 	EXP 	target2: text = 'green'
